Symbol,Description,Analyst Rating,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Exchange,Sector,Industry
BABA,Alibaba Group Holding Limited,Strong buy,83.13,USD,-2.8628184155176477,24998924,1.3603777550705842,198175575721.74533,USD,17.06771239682996,4.8706,USD,-32.55884796455277,1.17888,NYSE,Retail trade,Internet retail
TMO,Thermo Fisher Scientific Inc,Strong buy,513.26,USD,-0.5502809533036295,1833539,0.8276011082713034,196322079043,USD,32.187584269310605,15.9459,USD,4.4933880289904495,0.296146,NYSE,Health technology,Medical specialties
GE,GE Aerospace,Strong buy,181.15,USD,1.3710128707330818,3405150,0.8655979329059215,196057541587.99997,USD,31.950544120500204,5.6697,USD,-35.05200696480939,0.507866,NYSE,Producer manufacturing,Industrial machinery
ISRG,"Intuitive Surgical, Inc.",Buy,547.87,USD,-0.49943699829283356,1375537,0.9462688532376154,195140029894.00003,USD,88.06075705215784,6.2215,USD,46.51579021736571,0,NASDAQ,Health technology,Medical specialties
PCCYF,"PetroChina Co., Ltd.",Buy,0.711,USD,0.028137310073153905,16770,0.30858688551739366,193524288792.5919,USD,,,,,8.88649,OTC,Energy minerals,Integrated oil
CAT,"Caterpillar, Inc.",Neutral,397.49,USD,2.0277727867758504,1893407,0.9662451807207089,191909157128,USD,18.431839891678337,21.5654,USD,22.137897443448903,1.36356,NYSE,Producer manufacturing,Trucks/Construction/Farm machinery
CICHY,China Construction Bank Corp.,,15.02,USD,-1.378857518056473,51531,0.5578976770773788,191655391038.4022,USD,,,,,6.23788,OTC,Finance,Regional banks
GS/PD,"Goldman Sachs Group, Inc. (The) Dep Shs repstg 1/1000 Pfd Ser D Fltg",,23.14,USD,0.7400957771005734,58306,0.7877964910858448,189218570832,USD,0.6790643350363742,34.0763,USD,64.88505663700546,1.86635,NYSE,Finance,Investment banks/Brokers
GS/PA,"Goldman Sachs Group, Inc. (The) Depositary Shares each representing 1/1000th Interest in a Share of Floating Rate Non-Cumulative Preferred Stock Series A",,23.71,USD,-0.5453020134228146,42995,1.0296427921412357,189218570832,USD,0.6957915031854984,34.0763,USD,64.88505663700546,1.86635,NYSE,Finance,Investment banks/Brokers
GS/PC,"Goldman Sachs Group, Inc. (The) Depositary Share repstg 1/1000th Preferred Series C",,24.23,USD,0.12396694214876502,5363,0.3753788435559849,189218570832,USD,0.711051375882945,34.0763,USD,64.88505663700546,1.86635,NYSE,Finance,Investment banks/Brokers
GS,"Goldman Sachs Group, Inc. (The)",Buy,602.78,USD,1.118921004512583,1733996,0.8278579522337273,189218570832,USD,17.689127047243975,34.0763,USD,64.88505663700546,1.86635,NYSE,Finance,Investment banks/Brokers
BACHF,"Bank of China, Ltd.",Buy,0.48,USD,1.1804384485666093,600,0.002423104788781994,187557346785.41434,USD,4.353451148060846,0.110257353,USD,-0.15263357599982533,7.15663,OTC,Finance,Major banks
LRLCY,L'Oreal Co.,Buy,68.5,USD,1.2864113559071486,304553,0.914933777231817,183104557443.59058,USD,26.230135937200842,2.6115,USD,16.543198857550863,1.47531,OTC,Consumer non-durables,Household/Personal care
BACHY,"Bank of China, Ltd.",,11.54,USD,-1.5274340814062657,47963,1.4238808717310827,181691881509.17303,USD,4.206919179031023,2.7431,USD,-0.659109839568311,6.00081,OTC,Finance,Major banks
VZ,Verizon Communications Inc.,Buy,43.15,USD,1.529411764705879,17017421,1.027314405064329,181645388381,USD,18.603147230006467,2.3195,USD,-53.25379390959108,6.19351,NYSE,Communications,Wireless telecommunications
LRLCF,L'Oreal Co.,Buy,341.6778,USD,-0.12399810582808192,3060,2.415916627190905,181537491688.95367,USD,26.412892950380627,12.936023352000001,USD,23.40571995545498,2.00577,OTC,Consumer non-durables,Household/Personal care
TXN,Texas Instruments Incorporated,Neutral,198,USD,-0.1009081735620528,7861395,1.2113747878313015,180618889526,USD,36.78314663099816,5.3829,USD,-30.20913015856552,2.65657,NASDAQ,Electronic technology,Semiconductors
INTU,Intuit Inc.,Buy,640.12,USD,-5.684396640636517,3294240,1.8314733613427157,179256005177.00003,USD,62.270905482703604,10.2796,USD,12.512587014579049,0.584265,NASDAQ,Technology services,Packaged software
RY,Royal Bank Of Canada,Strong buy,125.08,USD,-0.007994244144220253,682081,0.4596212092828685,176638404200.15063,USD,15.370331544303747,8.137755496,USD,3.8417960857433897,3.20531,NYSE,Finance,Major banks
RBCPF,"Royal Bank of Canada (Montreal, PQ)",,17.21,USD,-2.17032935799633,100,0.09803921568627451,176515225180.2047,USD,2.1148337534175528,8.137755496,USD,3.8417960857433897,3.20531,OTC,Finance,Major banks
IDEXF,Industria de Diseno Textil Inditex SA,Buy,56.14,USD,3.299550295509577,1338,0.44952124979002184,174731580338.24585,USD,,,,,1.59063,OTC,Retail trade,Apparel/Footwear retail
QCOM,QUALCOMM Incorporated,Buy,156.79,USD,0.8555255371156465,5709182,0.6281877324249397,174193682540.99997,USD,17.464967585269676,8.9774,USD,39.81093582096524,2.10473,NASDAQ,Electronic technology,Semiconductors
CMWAY,Commonwealth Bank of Australia,,103.8,USD,-1.1240236235473489,17550,0.9095714907643511,173067013240.42258,USD,29.109877166414268,3.5658,USD,-17.18996748722713,2.91989,OTC,Finance,Major banks
IDEXY,Industria de Diseno Textil Inditex SA,Buy,27.56,USD,1.4727540500736325,188582,0.909995464064777,172637311234.29352,USD,,,,,1.8934,OTC,Retail trade,Apparel/Footwear retail
BKNG,Booking Holdings Inc. Common Stock,Buy,5177.15,USD,-0.6480621464156125,246741,1.0771353049157142,171346649755,USD,35.12894943260621,147.3756,USD,2.6421854008060914,0.507036,NASDAQ,Consumer services,Other consumer services
DHR,Danaher Corporation,Buy,235.84,USD,0.33609870240374046,2330161,0.7291392345681041,170341367902.00003,USD,44.983596551461055,5.2428,USD,-33.64216281895504,0.445217,NYSE,Health technology,Medical specialties
CCZ,Comcast Holdings ZONES,,59.37,USD,-1.0500000000000043,11519,1.5474207415368082,166339701867,USD,,,,,,NYSE,Consumer services,Cable/Satellite TV
CMCSA,Comcast Corporation,Buy,43.47,USD,-0.06896551724138193,10637295,0.582119973552994,166339701866.99997,USD,11.714139427093157,3.7109,USD,2.9518657234013115,2.80653,NASDAQ,Consumer services,Cable/Satellite TV
TBC,AT&T Inc. 5.625% Global Notes due 2067,,25.08,USD,0.03988831272436382,84463,0.5570045483352117,166323202658,USD,20.386928954641522,1.2302,USD,,4.78861,NYSE,Communications,Wireless telecommunications
T/PC,"AT&T Inc. Depositary Shares, each representing a 1/1,000th interest in a share of 4.750% Perpetual Preferred Stock, Series C",,20.32,USD,-0.29440628066731467,87645,0.594211044074466,166323202658,USD,16.517639408226305,1.2302,USD,,4.78861,NYSE,Communications,Wireless telecommunications
T,AT&T Inc.,Buy,23.18,USD,0.8703220191470813,35732870,1.2440457192172922,166323202658,USD,18.84246463989595,1.2302,USD,,4.78861,NYSE,Communications,Wireless telecommunications
T/PA,"AT&T Inc. Depositary Shares, each representing a 1/1,000th interest in a share of 5.000% Perpetual Preferred Stock, Series A",,21.53,USD,0.41977611940298437,59373,0.5553908165432059,166323202658,USD,17.501219313932694,1.2302,USD,,4.78861,NYSE,Communications,Wireless telecommunications
TBB,AT&T Inc. 5.350% Global Notes due 2066,,23.96,USD,0.04175365344468294,102627,1.2107766162151832,166323202658,USD,19.476507884896765,1.2302,USD,,4.78861,NYSE,Communications,Wireless telecommunications
HSBC,"HSBC Holdings, plc.",Buy,45.94,USD,-0.8203799654576911,917341,0.8033906421653252,164554022206.9772,USD,7.575232912853491,6.0645,USD,-11.773691407954848,6.59556,NYSE,Finance,Major banks
CBAUF,Commonwealth Bank of Australia,Sell,97.75,USD,-0.010229132569563334,3247,10.440514469453376,163429729611.17398,USD,26.951857073665018,3.62683728,USD,-11.432386995820304,2.92398,OTC,Finance,Major banks
RTX,RTX Corporation,Buy,120.77,USD,0.19912055090018657,3585477,0.7449152120868541,160746841018,USD,34.492902636163706,3.5013,USD,62.511023439313064,2.02037,NYSE,Electronic technology,Aerospace & defense
BLK,"BlackRock, Inc.",Buy,1036.46,USD,0.8229571984435833,713063,1.1941815504700606,160525816752.00003,USD,25.576700984117895,40.5236,USD,13.652834337383194,1.95859,NYSE,Finance,Investment managers
HBCYF,HSBC Holdings Plc,Buy,8.85,USD,-3.8043478260869534,2720,0.35214914552045573,159729673488.77695,USD,6.957849989446081,1.27194464,USD,-6.947978195528492,6.72831,OTC,Finance,Major banks
SPGI,S&P Global Inc.,Strong buy,514.46,USD,0.604259146997288,1230025,1.0375637688071482,159636938538,USD,45.39045888072278,11.3341,USD,46.60776882381093,0.705594,NYSE,Commercial services,Financial publishing/Services
AMGN,Amgen Inc.,Buy,294.53,USD,1.597102449120385,3053317,0.7955262456411811,158319527823,USD,37.7123906836195,7.8099,USD,-44.46253840027307,3.01497,NASDAQ,Health technology,Biotechnology
HDB,HDFC Bank Limited,Strong buy,64.5,USD,1.4469959106637336,3146367,1.3656033274820918,157875008248.62985,USD,19.774357716598196,3.2618,USD,0.21506697800172414,0.918411,NYSE,Finance,Major banks
NEE,"NextEra Energy, Inc.",Buy,76,USD,-1.7580144777662867,8165408,0.744838939113367,156286745117,USD,22.49119588055991,3.3791,USD,-10.638916803300361,2.64803,NYSE,Utilities,Electric utilities
NEE/PS,"NextEra Energy, Inc. 7.299% Corporate",,52.05,USD,-0.3446295232624923,23105,0.043092973206260814,156286745117,USD,15.403509810304516,3.3791,USD,-10.638916803300361,2.64803,NYSE,Utilities,Electric utilities
NEE/PT,"NextEra Energy, Inc. 7.234% Corporate",,47.67,USD,-0.5009392611145792,8559,0.026748889525742406,156286745117,USD,14.107306679293302,3.3791,USD,-10.638916803300361,2.64803,NYSE,Utilities,Electric utilities
NEE/PR,"NextEra Energy, Inc. 6.926% Corporate",,43.72,USD,-0.8841532532305612,93942,0.15748055255487226,156286745117,USD,12.93835636707999,3.3791,USD,-10.638916803300361,2.64803,NYSE,Utilities,Electric utilities
PGR,Progressive Corporation (The),Buy,266.06,USD,0.9945338597024008,2321352,1.1425969174938777,155861012496,USD,19.322555812163206,13.7694,USD,198.70490487450374,0.432233,NYSE,Finance,Multi-line insurance
DTEGY,Deutsche Telekom AG,Buy,30.57,USD,0.4600722970752566,227760,0.7406759415927459,153094522396.84848,USD,23.108322624537003,1.3229,USD,-69.08100780629178,2.58258,OTC,Communications,Major telecommunications
DTEGF,Deutsche Telekom AG,Buy,30.408,USD,-1.400778210116727,675,0.06475192816852769,151186317194.4686,USD,22.5131433301084,1.3506776710000001,USD,-67.96058290471791,2.61905,OTC,Communications,Major telecommunications
UBER,"Uber Technologies, Inc.",Strong buy,71.51,USD,2.685238368753596,14873512,0.6509900516230077,150579271428.99997,USD,34.997308275828324,2.0433,USD,311.62369057211924,0,NYSE,Transportation,Other transportation
LOW,"Lowe's Companies, Inc.",Buy,264.68,USD,-0.20360455470930564,2411086,0.967298221807412,150151421909.00003,USD,22.08261373780859,11.9859,USD,-7.626681052753261,1.70017,NYSE,Retail trade,Home improvement chains
XIACY,Xiaomi Corp.,Strong buy,18.2,USD,1.2799109627156395,139499,0.6847057241318041,150099318442.8581,USD,34.34610303830911,0.5299,USD,17.86032028469752,0,OTC,Electronic technology,Telecommunications equipment
XIACF,Xiaomi Corp.,Strong buy,3.6594,USD,1.200221238938056,37734,0.3480456903358151,149778122668.23956,USD,34.36408690919294,0.10648908,USD,18.472046507750118,0,OTC,Electronic technology,Telecommunications equipment
ETN,"Eaton Corporation, PLC",Buy,377.41,USD,1.7414745922631183,2407242,1.3043722801668214,149152438054,USD,40.13719025842816,9.403,USD,25.885266751455926,0.975067,NYSE,Producer manufacturing,Electrical products
HON,Honeywell International Inc.,Buy,229.11,USD,1.335751249502415,3834365,0.702709959058305,148978176595,USD,26.457647670188813,8.6595,USD,7.355384195779911,1.88556,NASDAQ,Electronic technology,Aerospace & defense
SCHW/PJ,"The Charles Schwab Corporation Depositary Shares, Each Representing a 1/40th Interest in a Share of 4.450% Non-Cumulative Perpetual Preferred Stock, Series J",,20.68,USD,0.09680542110357973,25614,0.5936367260287942,148750968574,USD,8.08317698561601,2.5584,USD,-14.83072006391691,1.23062,NYSE,Finance,Investment banks/Brokers
SCHW/PD,"The Charles Schwab Corporation Depositary Shares each representing 1/40th interest in a share of 5.95% Non-Cumulative Perpetual Preferred Stock, Series D",,25.16,USD,0.19952289734328088,27886,0.5475702380671866,148750968574,USD,9.834271419637274,2.5584,USD,-14.83072006391691,1.23062,NYSE,Finance,Investment banks/Brokers
SCHW,Charles Schwab Corporation (The),Buy,81.26,USD,0.5693069306930791,7737956,0.8351676527648022,148750968574,USD,31.7620387742339,2.5584,USD,-14.83072006391691,1.23062,NYSE,Finance,Investment banks/Brokers
UNP,Union Pacific Corporation,Buy,242.39,USD,1.4099238557442793,2664897,1.1539125034651188,146950549710,USD,22.26866823460238,10.8848,USD,4.514815739442707,2.16181,NYSE,Transportation,Railroads
SYK,Stryker Corporation,Buy,384.85,USD,-1.3559235146357624,1069692,0.6772471738315357,146710899028.99997,USD,41.261927736678466,9.327,USD,38.34173835657075,0.831493,NYSE,Health technology,Medical specialties
PLTR,Palantir Technologies Inc.,Neutral,64.35,USD,4.872881355932195,61380120,0.6961695154076236,146590653345,USD,325.82278481012656,0.1975,USD,205.25502318392586,0,NYSE,Technology services,Packaged software
UL,Unilever PLC,Buy,58.61,USD,1.7005032101336055,3004003,1.1303941033825655,146189702549.6152,USD,20.557699052963873,2.851,USD,11.891679748822604,3.1138,NYSE,Consumer non-durables,Household/Personal care
SIEGY,Siemens AG,Buy,92.6,USD,0.2056054539551972,129234,0.7906904178482604,145646615071.9507,USD,16.452570047794183,5.6283,USD,6.182318982756671,2.01268,OTC,Producer manufacturing,Industrial machinery
PFE,"Pfizer, Inc.",Buy,25.65,USD,2.069239952248307,41895488,0.7035380196669359,145358297350,USD,34.480440919478426,0.7439,USD,-59.13984400747007,6.51072,NYSE,Health technology,Pharmaceuticals: major
COP,ConocoPhillips,Buy,111.75,USD,-0.13404825737265924,7516628,1.3518114378439163,144555568451,USD,13.269765122188709,8.4214,USD,-8.010093176182725,2.61298,NYSE,Energy minerals,Oil & gas production
AMAT,"Applied Materials, Inc.",Buy,174.88,USD,-0.49502133712660285,4242578,0.5021551201972734,144171784768,USD,20.314097202862186,8.6088,USD,6.119027661357937,0.823422,NASDAQ,Producer manufacturing,Industrial machinery
SMAWF,Siemens AG,Buy,184,USD,-0.8503163090452548,580,0.4787058435127105,144107104464.2487,USD,15.905493843151897,11.5683299,USD,10.318164802093623,2.64699,OTC,Producer manufacturing,Industrial machinery
ARM,Arm Holdings plc,Buy,135.99,USD,2.140603875619666,3330260,0.630636644267558,142925495773,USD,225.14900662251657,0.604,USD,250.5513639001741,0,NASDAQ,Electronic technology,Semiconductors
SBGSF,Schneider Electric SE,Buy,254.5,USD,0.6724683544303752,516,0.5418460569148378,142802335937.23682,USD,34.86401705638566,7.2997899120000005,USD,24.739405252739584,1.44778,OTC,Producer manufacturing,Electrical products
SBGSY,Schneider Electric SE,Buy,50.33,USD,-0.13888888888888945,238236,0.6944508006985434,142069776787.16003,USD,34.14981680010856,1.4738,USD,17.023979672860083,0.989059,OTC,Producer manufacturing,Electrical products
KKR,KKR & Co. Inc.,Strong buy,158.63,USD,0.6088666201560271,3164165,1.0374675099268234,140899761545,USD,49.07499071897042,3.2324,USD,6.273014203051036,0.428671,NYSE,Finance,Investment managers
CILJF,China Life Insurance Company Limited,Strong buy,1.955,USD,-2.0050125313283225,13751,1.78443051608466,140897767154.04425,USD,8.249964140085538,0.23697072700000002,USD,23.04377867287173,3.25913,OTC,Finance,Multi-line insurance
TTFNF,TotalEnergies SE ,Buy,59.942,USD,-1.1510554089709768,6199,0.20332323113052833,139805393338.6284,USD,8.135952677549811,7.367545311,USD,-6.135213853922338,5.35996,OTC,Energy minerals,Integrated oil
TTE,TotalEnergies SE,Buy,59.66,USD,-0.6163584874229627,2416330,1.0149135372697724,139457035765.21036,USD,8.331354997276879,7.1609,USD,-10.050244944102506,4.64151,NYSE,Energy minerals,Integrated oil
PDD,PDD Holdings Inc.,Strong buy,100.07,USD,-3.862042463252964,21499583,1.8099864766973528,138974275019,USD,9.84011170547514,10.1696,USD,127.8136200716846,0,NASDAQ,Retail trade,Department stores
SHOP,Shopify Inc.,Buy,106.96,USD,0.450788880540937,7059851,0.4154354962169857,138202645395.19186,USD,99.63947529513223,1.0734701249999998,USD,,0,NYSE,Technology services,Information technology services
UNLYF,"Unilever, PLC",Buy,55.62,USD,-6.489576328177538,918,1.2644628099173554,137689884655.9642,USD,19.435707199498573,2.86174305,USD,22.692555473976103,3.13981,OTC,Consumer non-durables,Household/Personal care
TJX,"TJX Companies, Inc. (The)",Buy,121.47,USD,1.4193871587208842,6398496,1.193981879715856,137002725553.00002,USD,28.58857586669491,4.2489,USD,20.310907237512737,1.1649,NYSE,Retail trade,Apparel/Footwear retail
MUFG,"Mitsubishi UFJ Financial Group, Inc.",Buy,11.82,USD,0.8532423208191096,1346381,0.7421246804695868,136752560259.88728,USD,11.51597817614965,1.0264,USD,-5.748393021120293,2.23499,NYSE,Finance,Major banks
BSX,Boston Scientific Corporation,Buy,90,USD,-1.639344262295082,5571737,0.9705829289293684,132644476318,USD,74.44168734491315,1.209,USD,48.0891719745223,0,NYSE,Health technology,Medical specialties
BHP,BHP Group Limited,Buy,52.36,USD,0.6535947712418229,2659507,0.9594552487547587,132597636245.71619,USD,16.896318048339733,3.0989,USD,-65.62888198757764,5.51948,NYSE,Non-energy minerals,Steel
C,"Citigroup, Inc.",Buy,69.84,USD,1.2907904278462663,16670558,1.202013411064393,132085924646,USD,20.17039711191336,3.4625,USD,-45.052765214631435,3.07847,NYSE,Finance,Major banks
BHPLF,BHP Group Limited,Buy,26.008,USD,-2.8464699290250297,155854,0.4947717759073123,131925300116.09961,USD,16.49163141016105,1.57704228,USD,-63.10135170654879,5.49348,OTC,Non-energy minerals,Steel
MPNGY,MEITUAN,Strong buy,42.68,USD,-2.91173794358508,350106,0.9125977780540808,130613963136.69691,USD,,,,,0,OTC,Transportation,Air freight/Couriers
LMT,Lockheed Martin Corporation,Buy,542.22,USD,0.03874467260752318,1311155,1.0186742639957922,128525253393,USD,19.62559993050579,27.6282,USD,0.9551719601853278,2.32378,NYSE,Electronic technology,Aerospace & defense
ANET,"Arista Networks, Inc.",Buy,406.48,USD,0.37286712595994537,1912409,0.5888796011698954,128016766033.00002,USD,48.7842346559132,8.3322,USD,38.65969945582533,0,NYSE,Electronic technology,Computer peripherals
